adv.kleispack.obtain_copper.desc,Use a Mud Kiln to Smelt Copper,Use a Mud Kiln to Smelt Copper,Use a Mud Kiln to Smelt Copper,,Use a Mud Kiln to Smelt Copper,Используйте жаровню для переплавки меди,Vytav měd v hliněné peci,"Nutze einen Lehmofen, um Kupfer zu schmelzen",Faites fondre du cuivre dans un four en terre cuite,Funde cobre en un horno de barro,Çamur Ocak ile Bakır Erit,Usa un horno de barro para fundir Cobre.,用泥窑冶炼铜,,,Виплавте мідь у глиняній печі,Use an oven o' mud to smelt copper,Usa una Fornace in Fango per fondere il Rame.,ɹǝddoƆ ʇꞁǝɯS oʇ uꞁᴉꞰ pnW ɐ ǝs∩,"Verwänd e Lehmofe, um Kupfer z schmelze",MUD OVEN MAKE COPPER,,,Use a Mud Kiln to Smelt Copper
adv.kleispack.obtain_divine_fragment,A Vestige of Divinity,A Vestige of Divinity,A Vestige of Divinity,,A Vestige of Divinity,Осколок божественности,,Ein göttliches Überbleibsel,Un vestige divin,Un vestigio de divinidad,Tanrı İzi,Un vestigio de divinidad.,神性火花,Et levn af guddommeligheden,,Відблиск божественності,A vestige o' divinity,Un Vestigio di Divinità,ʎʇᴉuᴉʌᴉᗡ ɟo ǝᵷᴉʇsǝɅ Ɐ,Das het e Gott zruckgloh,GOD ROCK LEFTOVERS,,,A Vestige of Divinity
adv.kleispack.obtain_divine_fragment.desc,A Relic only obtained by breaking Spawners or vanquishing powerful Forces,A Relic only obtained by breaking Spawners or vanquishing powerful Forces,A Relic only obtained by breaking Spawners or vanquishing powerful Forces,,A Relic only obtained by breaking Spawners or vanquishing powerful Forces,"Реликвия, получаемая только из рассадника монстров, или одержав победу над великой силой",,"Ein Relikt, nur erhältlich durch das Zerstören von Spawnern oder das Besiegen mächtiger Streitkräfte","Cette relique s'obtient en brisant les générateurs de monstres, ou en vainquant des forces puissantes",Una reliquia solo obtenida rompiendo Spawners o venciendo fuerzas poderosas,Sadece Çağırıcı kırarak veya kudretli Güçleri yenerek elde edilen bir Kalıntı,Una reliquia que solo se obtiene al destruir generadores de criaturas o al derrotar fuerzas poderosas.,只有破坏刷怪笼或击败强大存在才能获得的遗物,,,"Реліквію можна здобути, лише руйнуючи спавнери монстрів або долаючи могутніх ворогів",A relic only obtained by breakin' creators o' beasts or vanquishing powerful forces,Una Reliquia ottenibile solo distruggendo Generatori di Mostri o sconfiggendo Forze potenti.,sǝɔɹoℲ ꞁnɟɹǝʍod ᵷuᴉɥsᴉnbuɐʌ ɹo sɹǝuʍɐdS ᵷuᴉʞɐǝɹq ʎq pǝuᴉɐʇqo ʎꞁuo ɔᴉꞁǝᴚ Ɐ,"E Relikt, nur erhältlich durchs Zerstöre vo Spawners oder durchs Besiege vo mächtige Stritkräft",KILL BIG THING FOR GOD ROCK,,,A Relic only obtained by breaking Spawners or vanquishing powerful Forces
adv.kleispack.obtain_dry_grass,Harvester,Harvester,Harvester,,Harvester,Собиратель,Sekáč,Mähder,Récolteur,Segador,Hasatçı,Recolector,收割者,,Zbieracz,Жнець,Harvest'r,Mietitura,ɹǝʇsǝʌɹɐH,Vo do kunnts Heu,GRASS GO YEET,,,Harvester
adv.kleispack.obtain_dry_grass.desc,Use a Hoe to harvest Grass and dry it on a Campfire,Use a Hoe to harvest Grass and dry it on a Campfire,Use a Hoe to harvest Grass and dry it on a Campfire,,Use a Hoe to harvest Grass and dry it on a Campfire,"Используйте мотыгу для добычи травы, а потом посушите её на костре",,"Nutze eine Hacke, um Gras zu ernten und trockne es auf einem Lagerfeuer","Utilisez une houe pour récolter de l'herbe, et faites-la sécher sur un feu de camp",Corta pasto con un azadón y sécalo en una fogata,Çapa ile Çimen topla ve Kamp Ateşinde kurut,Usa una azada para recolectar hierba y sécala en una hoguera.,用锄收割草，再在营火上烘干,Brug en le til at høste græs og tør det på et bål,,Зберіть траву мотигою та висушіть її на багатті,Use a hoe t' harvest grass 'n' dry 't on a campfire,Usa una Zappa per raccogliere l'Erba e falla essiccare su un Falò.,ǝɹᴉɟdɯɐƆ ɐ uo ʇᴉ ʎɹp puɐ ssɐɹ⅁ ʇsǝʌɹɐɥ oʇ ǝoH ɐ ǝs∩,"Verwänd e Hacke, um Gras z ernte und tröchni es uf enem Lagerfüür",FARM STIK MAKE DRY GRASS,,,Use a Hoe to harvest Grass and dry it on a Campfire
adv.kleispack.obtain_electrum_tool,Evangelic Electrum,Evangelic Electrum,Evangelic Electrum,,Evangelic Electrum,Евангельский электрум,,Evangelisches Elektrum,Électrum évangélique,Electro evangélico,Müjdeleyen Elektrum,Electrum evangélico.,圣启琥珀金,,,Освячений електрум,Evangelic electrum,Elettro Evangelico,ɯnɹʇɔǝꞁƎ ɔᴉꞁǝᵷuɐʌƎ,Evangelisches Elektrum,HOLY GOLD SILVER,,,Evangelic Electrum
adv.kleispack.obtain_electrum_tool.desc,Smith a piece of Electrum Equipment from Diamond with Electrum Alloy,Smith a piece of Electrum Equipment from Diamond with Electrum Alloy,Smith a piece of Electrum Equipment from Diamond with Electrum Alloy,,Smith a piece of Electrum Equipment from Diamond with Electrum Alloy,Скуйте предмет электрумового снаряжения из алмазного с помощью электрумового сплава,,Schmiede ein Stück Elektrumausrüstung aus Diamant mit Elektrum-Legierung,Forgez une pièce d'équipement en éléctrum à partir d'une pièce en diamant,Forja equipamiento de electro a partir de diamante y aleación de electro,Elektrum Alaşımı ile Elmastan Elektrum Ekipman döv,Forja una pieza de equipamiento de Electrum a partir de Diamante con aleación de Electrum.,锻造一件琥珀金装备,,,Викуйте предмет електрумового спорядження з діамантів та сплаву електруму,Smith a piece o' green gold equipment from diamond usin' green gold alloy,Forgia un pezzo di Equipaggiamento in Elettro dal Diamante con la Lega di Elettro.,ʎoꞁꞁⱯ ɯnɹʇɔǝꞁƎ ɥʇᴉʍ puoɯɐᴉᗡ ɯoɹɟ ʇuǝɯdᴉnbƎ ɯnɹʇɔǝꞁƎ ɟo ǝɔǝᴉd ɐ ɥʇᴉɯS,Schmied e Stück Elektrumusrüstig us enem Diamant mit Elektrum-Legierig,MAKE DIAMOND GO GOLDY SILVERY,,,Smith a piece of Electrum Equipment from Diamond with Electrum Alloy
adv.kleispack.obtain_estus,Hellish Powder,Hellish Powder,Hellish Powder,,Hellish Powder,Дьяволский порошок,Pekelný prášek,Höllisches Pulver,Poudre infernale,Polvo infernal,Cehennem Tozu,Polvo infernal,地狱之粉,Helvedespulver,Diabelski proszek,Пекельний порошок,Hellish Powder,Polvere Infernale,ɹǝpʍoԀ ɥsᴉꞁꞁǝH,Pulver us de Höll,STINKY HOLY POWDER,,,Hellish Powder
adv.kleispack.obtain_estus.desc,It Radiates Holy Power. It kind of smells like Curry...maybe Cinnamon?,It Radiates Holy Power. It kind of smells like Curry... maybe Cinnamon?,It Radiates Holy Power. It kind of smells like Curry... maybe Cinnamon?,,It Radiates Holy Power. It kind of smells like Curry... maybe Cinnamon?,"Оно излучает святую силу. Пахнет, как карри... или, может, корица?",,Es strahlt heilige Kraft aus. Es riecht ein wenig nach Curry... vielleicht Zimt?,Cette poudre émet un pouvoir divin. Elle sent le curry... ou la cannelle ?,Irradia poder sagrado... Huele un poco a curry... ¿Quizás canela?,Kutsal Güç Yayıyor. Sanki Körü kokuyor... belki de Tarçın?,Irradia poder sagrado. Huele un poco a curry... ¿quizás canela?,它散发着神圣之力。闻起来有点像咖喱...也许是肉桂？,Det afgiver guddommelige krafter. Det lugter lidt af karry..måske kanel?,,Він випромінює святу силу. І трохи пахне карі… чи все ж корицею?,It radiates holy power. Kinda smells o' spice... maybe bumbo?,Irradia un Potere Sacro. Ha un odore che ricorda il Curry... o forse la Cannella?,¿uoɯɐuuᴉƆ ǝqʎɐɯ˙˙˙ʎɹɹnƆ ǝʞᴉꞁ sꞁꞁǝɯs ɟo puᴉʞ ʇI ˙ɹǝʍoԀ ʎꞁoH sǝʇɐᴉpɐᴚ ʇI,S git Heiligi Kraft ab. Es schmöckt e bitzli nach Curry... oder Zimt?,VERY HOLY BUT SMELLS LIKE SOUP,,,It Radiates Holy Power. It kind of smells like Curry... maybe Cinnamon?
adv.kleispack.obtain_gold,The Generous Metal,The Generous Metal,The Generous Metal,,The Generous Metal,Щедрый металл,Štědrý kov,Das großzügige Metall,Un métal généreux,El metal generoso,Bonkör Metal,El metal generoso,慷慨的金属,Det generøse metal,,Щедрий метал,Th' generous metal,Il Metallo Generoso,ꞁɐʇǝW snoɹǝuǝ⅁ ǝɥ⟘,S grosszügigi Metall,THE GENEROUS METAL,,,The Generous Metal
adv.kleispack.obtain_gold.desc,Gold has Fortune and Looting Intrinsics,Gold has Fortune and Looting Intrinsics,Gold has Fortune and Looting Intrinsics,,Gold has Fortune and Looting Intrinsics,Золото имеет свойства Удачи и Добычи,Zlato má vlastnosti Štěstí a Kořisti,Gold besitzt Glück- und Plünderungseigenschaften,L'or possède des propriétés de fortune et de butin intrinsèques,El oro posee propiedades intrínsecas de Fortuna y Saqueo,Altının Servet ve Ganimet özgünlüğü vardır,El Oro tiene propiedades intrínsecas de Fortuna y Botín.,黄金天生具有时运与抢夺属性,,,Золоту притаманні Удача та Здобич,Gold has treasure 'n' plunderin' intrinsics,L'Oro possiede le proprietà intrinseche di Fortuna e Bottino.,sɔᴉsuᴉɹʇuI ᵷuᴉʇooꞀ puɐ ǝunʇɹoℲ sɐɥ pꞁo⅁,Gold het Glücks- und Plünderihgeschafte,GOLD IS LUCKY,,,Gold has Fortune and Looting Intrinsics
adv.kleispack.obtain_green_curry,Too Spicy!,Too Spicy!,Too Spicy!,,Too Spicy!,Слишком остро!,Pálí!,Zu scharf!,Trop épicé !,¡Picante!,Dilim Yandı!,¡Demasiado picante!,太辣了！,Alt for stærk!,Za Ostre!,Занадто гостро!,Too spicy!,Troppo Piccante!,¡ʎɔᴉdS oo⟘,Viel zu scharf!,OW OW TOO SPICY,,,Too Spicy!
adv.kleispack.obtain_green_curry.desc,Make Green Curry,Make Green Curry,Make Green Curry,,Make Green Curry,Приготовьте зелёное карри,Ukuchti zelené kari,Bereite grünes Curry zu,Cuisinez un curry vert,Prepara curry verde,Yeşil köri hazırla,Prepara curry verde.,制作绿咖喱,Lav Grøn Karry,Zrób zielone curry,Приготуйте зелене карі,Make spiced sauce o' green,Prepara il Curry Verde.,ʎɹɹnƆ uǝǝɹ⅁ ǝʞɐW,Mach grünes Curry,MAKE GREN CURRY,,,Make Green Curry
adv.kleispack.obtain_heart,Crystal Heart!,Crystal Heart!,Crystal Heart!,,Crystal Heart!,Кристальное сердце!,Křišťálové srdce!,Kristallherz!,Le cœur de cristal,¡Corazón de cristal!,Kristal Kalp,¡Corazón de cristal!,心之容器！,Crystal Hjerte!,Kryształowe Serce!,Кришталеве серце!,Heart o' crystal!,Cuore di Cristallo!,¡ʇɹɐǝH ꞁɐʇsʎɹƆ,Kristallherz!,SHINY HEART YIPPEE,,,Crystal Heart!
adv.kleispack.obtain_heart.desc,A Permanent Boon as long as you don't die,A Permanent Boon as long as you don't die,A Permanent Boon as long as you don't die,,A Permanent Boon as long as you don't die,"Вечный дар, до тех пор, пока не сыграешь в ящик",Trvalá výhoda - dokud nezemřeš,"Ein permanenter Segen, sofern du nicht stirbst",Une bénédiction permanente... tant que vous ne mourrez pas,Una bendición permanente mientras no te mueras,Ölmediğin sürece kalıcı bir nimet,"Una bendición permanente, mientras no mueras...",永久的恩赐，只要你不死,"En permanent velsignelse, så længe du ikke dør!","Stały dar, dopóki nie umrzesz *",Постійний дар - до першої смерті,A permanent boon - as long as ye don't die,"Un Beneficio permanente, finché non muori.","ǝᴉp ʇ,uop noʎ sɐ ᵷuoꞁ sɐ uooᗺ ʇuǝuɐɯɹǝԀ Ɐ","E permanente Säge, usser du stirbsch",FREE BUFF UNTIL U DIE,,,A Permanent Boon as long as you don't die
adv.kleispack.obtain_iron_ingot,The Stalwart Metal,The Stalwart Metal,The Stalwart Metal,,The Stalwart Metal,Стойкий металл,Neochvějný kov,Das standhafte Metall,Un métal loyal,El metal firme,Sarsılmaz Metal,El metal inquebrantable,坚毅的金属,,,Стійкий метал,The stalwart metal,Il Metallo Saldo,ꞁɐʇǝW ʇɹɐʍꞁɐʇS ǝɥ⟘,S standhafte Metall,IRON JUST IRON,,,The Stalwart Metal
adv.kleispack.obtain_iron_ingot.desc,Iron has no Intrinsic Properties and can only Host Steel,Iron has no Intrinsic Properties and can only Host Steel,Iron has no Intrinsic Properties and can only Host Steel,,Iron has no Intrinsic Properties and can only Host Steel,Железо не имеет особых свойств и может принять только Сталь,Železo nemá žádné vlastnosti a může hostit pouze ocel,Eisen besitzt keine eigenen Eigenschaften und kann ausschließlich Stahl aufnehmen,Le fer n'a aucune propriété intrinsèque et ne peut accueillir que l'acier,El hierro no posee propiedades intrínsecas y solo puede albergar acero,Demirin kendine özgü özelliği yok ve sadece çelik barındırabilir,El Hierro no tiene propiedades intrínsecas y solo puede albergar Acero.,铁没有固有属性，只能承载钢,,,Залізо не має власних властивостей і може слугувати основою лише для сталі,Steel has no intrinsic properties 'n' can only host hard steel,Il Ferro non possiede proprietà intrinseche e può solo ospitare l'Acciaio.,ꞁǝǝʇS ʇsoH ʎꞁuo uɐɔ puɐ sǝᴉʇɹǝdoɹԀ ɔᴉsuᴉɹʇuI ou sɐɥ uoɹI,Iise bsitzt keini eigene Ihgeschafte und ka numme Stahl ufnäh,IRON BORING BUT CAN HOLD STRONK,,,Iron has no Intrinsic Properties and can only Host Steel
adv.kleispack.obtain_japanese_curry,Hearty Curry,Hearty Curry,Hearty Curry,,Hearty Curry,"Карри, что греет сердце","Kari, co tě zahřeje u srdce",Herzhaftes Curry,Curry copieux,Curry sustancioso,Şifalı Köri,Curry sustancioso,丰盛的咖喱,,,Ситне карі,A hearty spice,Curry Sostanzioso,ʎɹɹnƆ ʎʇɹɐǝH,Herzliches Curry,BIG HEARTY CURRY,,,Hearty Curry
adv.kleispack.obtain_japanese_curry.desc,Make Japanese Curry,Make Japanese Curry,Make Japanese Curry,,Make Japanese Curry,Приготовьте Японское карри,Ukuchti japonské kari,Bereite japanisches Curry zu,Cuisinez un curry japonais,Prepara curry japonés,Japon Körisi yap,Prepara curry japonés.,制作日式咖喱,Lav Japansk Karry,Zrób japońskie curry,Приготуйте японське карі,Make spiced sauce from o'er seas,Prepara il Curry Giapponese,ʎɹɹnƆ ǝsǝuɐdɐՐ ǝʞɐW,Mach es japanisches Curry,MAKE JAPAN CURRY,,,Make Japanese Curry
adv.kleispack.obtain_kiln,Ancient Technology,Ancient Technology,Ancient Technology,,Ancient Technology,Технология древних,Starodávná technologie,Uralte Technologie,Technologie ancestrale,Tecnología ancestral,Antik Teknoloji,Tecnología antigua,古老的技术,Oldgammel teknologi,Starożytna Technologia,Стародавня технологія,A fine contraption,Tecnologia Antica,ʎᵷoꞁouɥɔǝ⟘ ʇuǝᴉɔuⱯ,D Technologie vom Ur-Ur-Grosspapi,OLD TECH,,,Ancient Technology
adv.kleispack.obtain_kiln.desc,Construct a Kiln made from Mudbricks,Construct a Kiln made from Mudbricks,Construct a Kiln made from Mudbricks,,Construct a Kiln made from Mudbricks,Сконструируйте жаровню из саманных кирпичей,Vyrob pec z vepřovic,Errichte einen Ofen aus Tonziegeln,Fabriquez un four en terre cuite à partir de briques en terre crue,Construye un horno de barro con ladrillos de adobe,Çamur tuğlalardan yapılan ocak oluştur,Construye un horno de adobe hecho de ladrillos de adobe.,用泥砖建造一座窑,Lav en Brændingsovn med Muddermursten,,Складіть піч із цегли,Construct an oven o' mud usin' bricks o' clom,Costruisci una Fornace fatta di Mattoni di Fango.,sʞɔᴉɹqpnW ɯoɹɟ ǝpɐɯ uꞁᴉꞰ ɐ ʇɔnɹʇsuoƆ,Bau e Ofe us Tonziegel,MAKE MUD HOT BOX,,,Construct a Kiln made from Mudbricks
adv.kleispack.obtain_mattock,Two in One,Two in One,Two in One,,Two in One,Два в одном,2v1,Zwei-in-eins,Deux en un,Dos en uno,İkisi Bir Arada,Dos en uno,一物两用,To i En,Dwa w jednym,Два в одному,Two in one,Due al Prezzo di Uno,ǝuO uᴉ oʍ⟘,Zwei in einem,TWO BONKS ONE TOOL,,,Two in One
adv.kleispack.obtain_mattock.desc,Mattocks and Dolabras work as two tools in one but mine slower than their base tools,Mattocks and Dolabras work as two tools in one but mine slower than their base tools,Mattocks and Dolabras work as two tools in one but mine slower than their base tools,,Mattocks and Dolabras work as two tools in one but mine slower than their base tools,"Маттоки и долабры работают как два инструмента одновременно, но добывают медленее, чем их инструменты по отдельности",,"Breithacken und Dolabras funktionieren als zwei Werkzeuge in einem, bauen aber langsamer ab als deren Basiswerkzeuge","Les hoyaux et les dolabras combinent deux outils en un, mais sont plus lents que les outils spécialisés","Los zapapicos y las dolabras sirven como dos herramientas en una, pero pican más lento que sus herramientas base",Tirbidin ve gedmen iki aletin işini tekte görür. Ancak temel ekipmanından yavaştır.,"Los azadones y dolabras funcionan como dos herramientas en una, pero minan más lentamente que sus herramientas base.",鹤嘴锄和斧镐一物两用，但挖掘速度慢于其基础工具,,,"Мотиги-лопати та долабри поєднують два інструменти в одному, але працюють повільніше за відповідні звичайні інструменти","Mattocks 'n' dolabras work as two tools in one, but mine slower than their base tools","I Bidenti e le Dolabre funzionano come due attrezzi in uno, ma minano più lentamente dei loro attrezzi base.",sꞁooʇ ǝsɐq ɹᴉǝɥʇ uɐɥʇ ɹǝʍoꞁs ǝuᴉɯ ʇnq ǝuo uᴉ sꞁooʇ oʍʇ sɐ ʞɹoʍ sɐɹqɐꞁoᗡ puɐ sʞɔoʇʇɐW,"Breithacke und Dolabras funktioniere als zwei Werkzüüg in einem, baue aber langsamer ab als ihri Basiswerkzüüg",TWO TOOL THING BUT SLOW,,,Mattocks and Dolabras work as two tools in one but mine slower than their base tools
